=== RP-GROWTH MIXED - RARE PATTERN MINING ===
File dữ liệu: accidents.hui
MinRareSupport (minsup): 15.0%
MinFrequentSupport (maxsup): 50.0%
MinSize: 1 items
MaxSize: 4 items
Mode: MIXED (Frequent + Rare Items)
Thời gian bắt đầu: Thu Jun 05 10:37:15 ICT 2025
Output folder: release/RPGrowth/

========== ĐỊNH NGHĨA MIXED MODE ==========
- Rare Item: MRT < Support(X) <= MFT
- Frequent Item: Support(X) > MFT
- Infrequent Item: Support(X) <= MRT
- Rare ItemSet: MRT < Support(Pattern) <= MFT AND có ít nhất 1 rare item
- Kích thước itemset: 1 <= size <= 4
- Chấp nhận patterns chứa cả frequent và rare items

========== MIXED RARE ITEMSETS ==========
Tìm itemsets với support trong khoảng (15.0%, 50.0%]
Kích thước itemset: 1 <= size <= 4
Điều kiện: Pattern có ít nhất 1 rare item
Mode: MIXED (chấp nhận cả frequent và rare items)

========== DATABASE INFO ==========
Số lượng giao dịch: 340183

--- 1-itemsets HIẾM (MIXED) ---
72  #SUP: 51926 (15.26%)
8 14 24 46  #SUP: 56639 (16.65%)
8 14 16 46  #SUP: 56806 (16.70%)
8 12 14 46  #SUP: 56840 (16.71%)
8 14 18 46  #SUP: 57026 (16.76%)
8 14 17 46  #SUP: 57028 (16.76%)
14 24 41 46  #SUP: 52156 (15.33%)
14 27 41 46  #SUP: 52433 (15.41%)
14 21 41 46  #SUP: 54141 (15.92%)
14 29 41 46  #SUP: 54654 (16.07%)
14 28 41 46  #SUP: 54994 (16.17%)
14 41 43 46  #SUP: 58010 (17.05%)
14 15 41 46  #SUP: 60622 (17.82%)
14 31 41 46  #SUP: 60692 (17.84%)
14 16 41 46  #SUP: 62363 (18.33%)
12 14 41 46  #SUP: 62464 (18.36%)
14 17 41 46  #SUP: 62553 (18.39%)
14 18 41 46  #SUP: 62621 (18.41%)
14 27 29 46  #SUP: 55284 (16.25%)
14 27 43 46  #SUP: 58932 (17.32%)
14 21 27 46  #SUP: 59966 (17.63%)
14 27 31 46  #SUP: 60603 (17.81%)
14 16 27 46  #SUP: 63352 (18.62%)
14 17 27 46  #SUP: 63458 (18.65%)
12 14 27 46  #SUP: 63470 (18.66%)
14 18 27 46  #SUP: 63556 (18.68%)
14 24 27 46  #SUP: 52352 (15.39%)
14 21 24 46  #SUP: 54590 (16.05%)
14 24 29 46  #SUP: 55401 (16.29%)
14 24 43 46  #SUP: 59080 (17.37%)
14 24 31 46  #SUP: 60854 (17.89%)
14 16 24 46  #SUP: 63509 (18.67%)
12 14 24 46  #SUP: 63565 (18.69%)
14 17 24 46  #SUP: 63645 (18.71%)
14 18 24 46  #SUP: 63726 (18.73%)
14 24 46 59  #SUP: 53644 (15.77%)
14 27 46 59  #SUP: 54590 (16.05%)
14 41 46 59  #SUP: 55571 (16.34%)
14 29 46 59  #SUP: 55776 (16.40%)
14 21 46 59  #SUP: 56269 (16.54%)
14 28 46 59  #SUP: 56705 (16.67%)
14 25 46 59  #SUP: 58167 (17.10%)
14 43 46 59  #SUP: 59622 (17.53%)
14 15 46 59  #SUP: 62180 (18.28%)
14 31 46 59  #SUP: 62267 (18.30%)
14 16 46 59  #SUP: 63805 (18.76%)
12 14 46 59  #SUP: 63870 (18.78%)
14 17 46 59  #SUP: 63929 (18.79%)
14 18 46 59  #SUP: 64065 (18.83%)
14 21 31 46  #SUP: 63082 (18.54%)
14 16 21 46  #SUP: 65744 (19.33%)
14 17 21 46  #SUP: 65898 (19.37%)
12 14 21 46  #SUP: 65901 (19.37%)
14 18 21 46  #SUP: 66053 (19.42%)
14 27 28 46  #SUP: 54490 (16.02%)
14 24 28 46  #SUP: 55296 (16.25%)
14 21 28 46  #SUP: 56367 (16.57%)
14 28 29 46  #SUP: 57026 (16.76%)
14 28 43 46  #SUP: 61307 (18.02%)
14 28 31 46  #SUP: 63963 (18.80%)
14 15 28 46  #SUP: 64496 (18.96%)
14 16 28 46  #SUP: 66134 (19.44%)
12 14 28 46  #SUP: 66158 (19.45%)
14 17 28 46  #SUP: 66242 (19.47%)
14 18 28 46  #SUP: 66404 (19.52%)
14 21 29 46  #SUP: 58218 (17.11%)
14 29 31 46  #SUP: 63125 (18.56%)
14 16 29 46  #SUP: 66161 (19.45%)
12 14 29 46  #SUP: 66304 (19.49%)
14 17 29 46  #SUP: 66441 (19.53%)
14 18 29 46  #SUP: 66504 (19.55%)
14 25 41 46  #SUP: 56503 (16.61%)
14 25 27 46  #SUP: 56671 (16.66%)
14 24 25 46  #SUP: 57986 (17.05%)
14 21 25 46  #SUP: 59041 (17.36%)
14 25 29 46  #SUP: 59607 (17.52%)
14 25 28 46  #SUP: 60684 (17.84%)
14 25 43 46  #SUP: 64307 (18.90%)
14 25 31 46  #SUP: 65843 (19.36%)
14 15 25 46  #SUP: 68259 (20.07%)
12 14 25 46  #SUP: 69104 (20.31%)
14 16 25 46  #SUP: 69174 (20.33%)
14 17 25 46  #SUP: 69248 (20.36%)
14 18 25 46  #SUP: 69377 (20.39%)
14 21 43 46  #SUP: 61309 (18.02%)
14 29 43 46  #SUP: 61536 (18.09%)
14 31 43 46  #SUP: 67483 (19.84%)
14 16 43 46  #SUP: 70722 (20.79%)
12 14 43 46  #SUP: 70836 (20.82%)
14 17 43 46  #SUP: 70878 (20.84%)
14 18 43 46  #SUP: 71036 (20.88%)
14 16 31 46  #SUP: 72501 (21.31%)
12 14 31 46  #SUP: 72639 (21.35%)
14 17 31 46  #SUP: 72735 (21.38%)
14 18 31 46  #SUP: 72837 (21.41%)
14 15 27 46  #SUP: 61624 (18.11%)
14 15 24 46  #SUP: 61753 (18.15%)
14 15 21 46  #SUP: 63915 (18.79%)
14 15 29 46  #SUP: 64184 (18.87%)
14 15 43 46  #SUP: 68798 (20.22%)
14 15 31 46  #SUP: 70561 (20.74%)
12 14 15 46  #SUP: 73984 (21.75%)
14 15 16 46  #SUP: 73993 (21.75%)
14 15 17 46  #SUP: 74184 (21.81%)
14 15 18 46  #SUP: 74294 (21.84%)
12 14 16 46  #SUP: 76251 (22.41%)
14 16 17 46  #SUP: 76295 (22.43%)
14 16 18 46  #SUP: 76440 (22.47%)
12 14 17 46  #SUP: 76385 (22.45%)
12 14 18 46  #SUP: 76542 (22.50%)
14 17 18 46  #SUP: 76626 (22.52%)
1 8 25 46  #SUP: 52343 (15.39%)
1 8 41 46  #SUP: 52527 (15.44%)
1 8 21 46  #SUP: 52556 (15.45%)
1 8 15 46  #SUP: 53354 (15.68%)
1 8 46 59  #SUP: 53415 (15.70%)
1 8 29 46  #SUP: 53585 (15.75%)
1 8 28 46  #SUP: 55245 (16.24%)
1 8 43 46  #SUP: 57496 (16.90%)
1 8 31 46  #SUP: 60310 (17.73%)
1 8 16 46  #SUP: 61365 (18.04%)
1 8 24 46  #SUP: 61564 (18.10%)
1 8 12 46  #SUP: 61931 (18.21%)
1 8 18 46  #SUP: 62002 (18.23%)
1 8 17 46  #SUP: 62111 (18.26%)
1 27 29 46  #SUP: 55038 (16.18%)
1 27 43 46  #SUP: 59162 (17.39%)
1 21 27 46  #SUP: 60756 (17.86%)
1 27 31 46  #SUP: 61985 (18.22%)
1 16 27 46  #SUP: 63274 (18.60%)
1 12 27 46  #SUP: 63738 (18.74%)
1 18 27 46  #SUP: 63757 (18.74%)
1 17 27 46  #SUP: 63777 (18.75%)
1 25 27 46  #SUP: 51412 (15.11%)
1 21 25 46  #SUP: 54849 (16.12%)
1 25 41 46  #SUP: 54978 (16.16%)
1 25 29 46  #SUP: 55563 (16.33%)
1 15 25 46  #SUP: 56397 (16.58%)
1 24 25 46  #SUP: 56763 (16.69%)
1 25 28 46  #SUP: 58797 (17.28%)
1 25 43 46  #SUP: 60688 (17.84%)
1 25 31 46  #SUP: 63151 (18.56%)
1 16 25 46  #SUP: 64648 (19.00%)
1 12 25 46  #SUP: 65138 (19.15%)
1 17 25 46  #SUP: 65263 (19.18%)
1 18 25 46  #SUP: 65274 (19.19%)
1 27 41 46  #SUP: 54955 (16.15%)
1 24 41 46  #SUP: 57429 (16.88%)
1 21 41 46  #SUP: 57742 (16.97%)
1 29 41 46  #SUP: 57870 (17.01%)
1 15 41 46  #SUP: 58026 (17.06%)
1 28 41 46  #SUP: 59229 (17.41%)
1 41 43 46  #SUP: 61897 (18.20%)
1 31 41 46  #SUP: 65254 (19.18%)
1 16 41 46  #SUP: 66110 (19.43%)
1 12 41 46  #SUP: 66648 (19.59%)
1 17 41 46  #SUP: 66697 (19.61%)
1 18 41 46  #SUP: 66721 (19.61%)
1 27 46 59  #SUP: 55651 (16.36%)
1 25 46 59  #SUP: 56207 (16.52%)
1 29 46 59  #SUP: 57906 (17.02%)
1 24 46 59  #SUP: 58066 (17.07%)
1 15 46 59  #SUP: 58353 (17.15%)
1 21 46 59  #SUP: 58611 (17.23%)
1 41 46 59  #SUP: 58960 (17.33%)
1 28 46 59  #SUP: 59617 (17.52%)
1 43 46 59  #SUP: 62428 (18.35%)
1 31 46 59  #SUP: 65567 (19.27%)
1 16 46 59  #SUP: 66396 (19.52%)
1 12 46 59  #SUP: 66927 (19.67%)
1 17 46 59  #SUP: 66964 (19.68%)
1 18 46 59  #SUP: 67014 (19.70%)
1 21 31 46  #SUP: 65757 (19.33%)
1 16 21 46  #SUP: 66759 (19.62%)
1 12 21 46  #SUP: 67450 (19.83%)
1 17 21 46  #SUP: 67519 (19.85%)
1 18 21 46  #SUP: 67539 (19.85%)
1 21 29 46  #SUP: 59140 (17.38%)
1 29 31 46  #SUP: 65664 (19.30%)
1 16 29 46  #SUP: 66879 (19.66%)
1 12 29 46  #SUP: 67585 (19.87%)
1 18 29 46  #SUP: 67707 (19.90%)
1 17 29 46  #SUP: 67707 (19.90%)
1 24 27 46  #SUP: 54243 (15.95%)
1 21 24 46  #SUP: 57679 (16.96%)
1 24 29 46  #SUP: 58416 (17.17%)
1 24 43 46  #SUP: 62757 (18.45%)
1 24 31 46  #SUP: 65789 (19.34%)
1 16 24 46  #SUP: 66980 (19.69%)
1 12 24 46  #SUP: 67584 (19.87%)
1 18 24 46  #SUP: 67668 (19.89%)
1 17 24 46  #SUP: 67710 (19.90%)
1 15 27 46  #SUP: 55771 (16.39%)
1 15 29 46  #SUP: 58357 (17.15%)
1 15 24 46  #SUP: 58441 (17.18%)
1 15 21 46  #SUP: 58494 (17.19%)
1 15 43 46  #SUP: 63075 (18.54%)
1 15 31 46  #SUP: 65994 (19.40%)
1 15 16 46  #SUP: 67273 (19.78%)
1 12 15 46  #SUP: 67911 (19.96%)
1 15 18 46  #SUP: 68002 (19.99%)
1 15 17 46  #SUP: 68021 (20.00%)
1 27 28 46  #SUP: 55839 (16.41%)
1 21 28 46  #SUP: 59019 (17.35%)
1 28 29 46  #SUP: 59503 (17.49%)
1 24 28 46  #SUP: 60009 (17.64%)
1 15 28 46  #SUP: 60286 (17.72%)
1 28 43 46  #SUP: 64321 (18.91%)
1 28 31 46  #SUP: 67591 (19.87%)
1 16 28 46  #SUP: 68810 (20.23%)
1 12 28 46  #SUP: 69542 (20.44%)
1 18 28 46  #SUP: 69567 (20.45%)
1 17 28 46  #SUP: 69614 (20.46%)
1 29 43 46  #SUP: 62703 (18.43%)
1 21 43 46  #SUP: 62757 (18.45%)
1 31 43 46  #SUP: 70630 (20.76%)
1 16 43 46  #SUP: 72153 (21.21%)
1 12 43 46  #SUP: 72793 (21.40%)
1 17 43 46  #SUP: 72886 (21.43%)
1 18 43 46  #SUP: 72891 (21.43%)
1 16 31 46  #SUP: 75372 (22.16%)
1 12 31 46  #SUP: 76088 (22.37%)
1 18 31 46  #SUP: 76118 (22.38%)
1 17 31 46  #SUP: 76176 (22.39%)
1 16 18 46  #SUP: 77821 (22.88%)
1 16 17 46  #SUP: 77824 (22.88%)
1 12 16 46  #SUP: 77827 (22.88%)
1 12 17 46  #SUP: 78490 (23.07%)
1 12 18 46  #SUP: 78542 (23.09%)
1 17 18 46  #SUP: 78645 (23.12%)
8 27 29 46  #SUP: 56865 (16.72%)
8 27 43 46  #SUP: 60117 (17.67%)
8 21 27 46  #SUP: 61535 (18.09%)
8 27 31 46  #SUP: 62144 (18.27%)
8 16 27 46  #SUP: 64168 (18.86%)
8 12 27 46  #SUP: 64732 (19.03%)
8 18 27 46  #SUP: 64745 (19.03%)
8 17 27 46  #SUP: 65000 (19.11%)
8 27 41 46  #SUP: 53966 (15.86%)
8 15 41 46  #SUP: 56280 (16.54%)
8 21 41 46  #SUP: 56505 (16.61%)
8 28 41 46  #SUP: 57701 (16.96%)
8 29 41 46  #SUP: 57929 (17.03%)
8 41 43 46  #SUP: 61049 (17.95%)
8 31 41 46  #SUP: 64185 (18.87%)
8 16 41 46  #SUP: 65106 (19.14%)
8 24 41 46  #SUP: 65474 (19.25%)
8 12 41 46  #SUP: 65745 (19.33%)
8 18 41 46  #SUP: 65788 (19.34%)
8 17 41 46  #SUP: 65993 (19.40%)
8 27 46 59  #SUP: 55015 (16.17%)
8 25 46 59  #SUP: 55506 (16.32%)
8 15 46 59  #SUP: 56775 (16.69%)
8 21 46 59  #SUP: 57478 (16.90%)
8 41 46 59  #SUP: 57750 (16.98%)
8 29 46 59  #SUP: 57928 (17.03%)
8 28 46 59  #SUP: 58427 (17.18%)
8 43 46 59  #SUP: 61672 (18.13%)
8 31 46 59  #SUP: 64774 (19.04%)
8 16 46 59  #SUP: 65504 (19.26%)
8 24 46 59  #SUP: 65769 (19.33%)
8 12 46 59  #SUP: 66103 (19.43%)
8 18 46 59  #SUP: 66186 (19.46%)
8 17 46 59  #SUP: 66229 (19.47%)
8 25 27 46  #SUP: 52358 (15.39%)
8 25 41 46  #SUP: 54458 (16.01%)
8 21 25 46  #SUP: 55505 (16.32%)
8 15 25 46  #SUP: 56658 (16.66%)
8 25 29 46  #SUP: 57819 (17.00%)
8 25 28 46  #SUP: 58950 (17.33%)
8 25 43 46  #SUP: 61943 (18.21%)
8 25 31 46  #SUP: 63611 (18.70%)
8 16 25 46  #SUP: 65910 (19.37%)
8 24 25 46  #SUP: 66231 (19.47%)
8 12 25 46  #SUP: 66475 (19.54%)
8 18 25 46  #SUP: 66594 (19.58%)
8 17 25 46  #SUP: 66839 (19.65%)
8 15 27 46  #SUP: 55631 (16.35%)
8 15 21 46  #SUP: 58070 (17.07%)
8 15 29 46  #SUP: 59181 (17.40%)
8 15 43 46  #SUP: 63002 (18.52%)
8 15 31 46  #SUP: 65171 (19.16%)
8 15 16 46  #SUP: 67051 (19.71%)
8 15 24 46  #SUP: 67582 (19.87%)
8 12 15 46  #SUP: 67748 (19.92%)
8 15 18 46  #SUP: 67881 (19.95%)
8 15 17 46  #SUP: 68109 (20.02%)
8 21 31 46  #SUP: 65555 (19.27%)
8 16 21 46  #SUP: 67406 (19.81%)
8 12 21 46  #SUP: 68211 (20.05%)
8 18 21 46  #SUP: 68269 (20.07%)
8 17 21 46  #SUP: 68456 (20.12%)
8 27 28 46  #SUP: 55484 (16.31%)
8 21 28 46  #SUP: 58322 (17.14%)
8 15 28 46  #SUP: 59119 (17.38%)
8 28 29 46  #SUP: 60330 (17.73%)
8 28 43 46  #SUP: 64236 (18.88%)
8 28 31 46  #SUP: 67252 (19.77%)
8 16 28 46  #SUP: 68501 (20.14%)
8 24 28 46  #SUP: 69007 (20.29%)
8 12 28 46  #SUP: 69297 (20.37%)
8 18 28 46  #SUP: 69394 (20.40%)
8 17 28 46  #SUP: 69644 (20.47%)
8 21 29 46  #SUP: 60790 (17.87%)
8 29 31 46  #SUP: 66945 (19.68%)
8 16 29 46  #SUP: 69199 (20.34%)
8 12 29 46  #SUP: 70082 (20.60%)
8 18 29 46  #SUP: 70157 (20.62%)
8 17 29 46  #SUP: 70376 (20.69%)
8 21 43 46  #SUP: 63486 (18.66%)
8 29 43 46  #SUP: 65047 (19.12%)
8 31 43 46  #SUP: 71025 (20.88%)
8 16 43 46  #SUP: 73437 (21.59%)
8 12 43 46  #SUP: 74195 (21.81%)
8 18 43 46  #SUP: 74310 (21.84%)
8 17 43 46  #SUP: 74510 (21.90%)
8 16 31 46  #SUP: 75616 (22.23%)
8 12 31 46  #SUP: 76365 (22.45%)
8 18 31 46  #SUP: 76454 (22.47%)
8 17 31 46  #SUP: 76722 (22.55%)
8 12 16 46  #SUP: 79224 (23.29%)
8 16 18 46  #SUP: 79240 (23.29%)
8 16 17 46  #SUP: 79442 (23.35%)
8 24 27 46  #SUP: 64414 (18.94%)
8 21 24 46  #SUP: 67907 (19.96%)
8 24 29 46  #SUP: 69730 (20.50%)
8 24 43 46  #SUP: 73871 (21.72%)
8 24 31 46  #SUP: 76085 (22.37%)
8 16 24 46  #SUP: 78726 (23.14%)
8 12 24 46  #SUP: 79506 (23.37%)
8 18 24 46  #SUP: 79580 (23.39%)
8 17 24 46  #SUP: 79863 (23.48%)
8 12 17 46  #SUP: 80228 (23.58%)
8 12 18 46  #SUP: 80053 (23.53%)
8 17 18 46  #SUP: 80345 (23.62%)
25 27 46 59  #SUP: 59883 (17.60%)
24 25 46 59  #SUP: 61178 (17.98%)
15 25 46 59  #SUP: 62484 (18.37%)
21 25 46 59  #SUP: 62709 (18.43%)
25 29 46 59  #SUP: 63000 (18.52%)
25 41 46 59  #SUP: 63059 (18.54%)
25 28 46 59  #SUP: 64977 (19.10%)
25 43 46 59  #SUP: 67751 (19.92%)
25 31 46 59  #SUP: 70721 (20.79%)
16 25 46 59  #SUP: 71962 (21.15%)
12 25 46 59  #SUP: 72539 (21.32%)
17 25 46 59  #SUP: 72680 (21.36%)
18 25 46 59  #SUP: 72717 (21.38%)
24 27 46 59  #SUP: 61734 (18.15%)
21 24 46 59  #SUP: 64422 (18.94%)
24 29 46 59  #SUP: 64655 (19.01%)
24 43 46 59  #SUP: 68645 (20.18%)
24 31 46 59  #SUP: 72146 (21.21%)
16 24 46 59  #SUP: 72932 (21.44%)
12 24 46 59  #SUP: 73564 (21.62%)
18 24 46 59  #SUP: 73652 (21.65%)
17 24 46 59  #SUP: 73652 (21.65%)
27 29 46 59  #SUP: 65202 (19.17%)
27 43 46 59  #SUP: 69618 (20.46%)
21 27 46 59  #SUP: 70743 (20.80%)
27 31 46 59  #SUP: 72858 (21.42%)
16 27 46 59  #SUP: 74080 (21.78%)
18 27 46 59  #SUP: 74625 (21.94%)
12 27 46 59  #SUP: 74625 (21.94%)
17 27 46 59  #SUP: 74632 (21.94%)
15 24 46 59  #SUP: 63284 (18.60%)
15 27 46 59  #SUP: 64557 (18.98%)
15 29 46 59  #SUP: 66172 (19.45%)
15 21 46 59  #SUP: 66649 (19.59%)
15 43 46 59  #SUP: 70701 (20.78%)
15 31 46 59  #SUP: 73937 (21.73%)
15 16 46 59  #SUP: 75169 (22.10%)
12 15 46 59  #SUP: 75788 (22.28%)
15 17 46 59  #SUP: 75890 (22.31%)
15 18 46 59  #SUP: 75935 (22.32%)
27 28 46 59  #SUP: 64362 (18.92%)
24 28 46 59  #SUP: 64534 (18.97%)
15 28 46 59  #SUP: 66368 (19.51%)
21 28 46 59  #SUP: 66851 (19.65%)
28 29 46 59  #SUP: 67011 (19.70%)
28 43 46 59  #SUP: 71531 (21.03%)
28 31 46 59  #SUP: 74976 (22.04%)
16 28 46 59  #SUP: 76248 (22.41%)
12 28 46 59  #SUP: 76990 (22.63%)
18 28 46 59  #SUP: 77068 (22.65%)
17 28 46 59  #SUP: 77124 (22.67%)
24 41 46 59  #SUP: 64377 (18.92%)
27 41 46 59  #SUP: 65719 (19.32%)
15 41 46 59  #SUP: 66510 (19.55%)
28 41 46 59  #SUP: 67190 (19.75%)
29 41 46 59  #SUP: 67759 (19.92%)
21 41 46 59  #SUP: 68159 (20.04%)
41 43 46 59  #SUP: 71849 (21.12%)
31 41 46 59  #SUP: 75464 (22.18%)
16 41 46 59  #SUP: 76502 (22.49%)
12 41 46 59  #SUP: 77151 (22.68%)
18 41 46 59  #SUP: 77213 (22.70%)
17 41 46 59  #SUP: 77243 (22.71%)
21 29 46 59  #SUP: 68786 (20.22%)
29 31 46 59  #SUP: 75391 (22.16%)
16 29 46 59  #SUP: 76423 (22.47%)
12 29 46 59  #SUP: 77234 (22.70%)
17 29 46 59  #SUP: 77339 (22.73%)
18 29 46 59  #SUP: 77347 (22.74%)
21 31 46 59  #SUP: 76040 (22.35%)
16 21 46 59  #SUP: 76853 (22.59%)
12 21 46 59  #SUP: 77654 (22.83%)
17 21 46 59  #SUP: 77696 (22.84%)
18 21 46 59  #SUP: 77743 (22.85%)
29 43 46 59  #SUP: 71976 (21.16%)
21 43 46 59  #SUP: 72585 (21.34%)
31 43 46 59  #SUP: 80090 (23.54%)
16 43 46 59  #SUP: 81334 (23.91%)
12 43 46 59  #SUP: 82085 (24.13%)
17 43 46 59  #SUP: 82141 (24.15%)
18 43 46 59  #SUP: 82184 (24.16%)
16 31 46 59  #SUP: 85082 (25.01%)
12 31 46 59  #SUP: 85897 (25.25%)
18 31 46 59  #SUP: 85953 (25.27%)
17 31 46 59  #SUP: 85987 (25.28%)
12 16 46 59  #SUP: 87298 (25.66%)
16 18 46 59  #SUP: 87395 (25.69%)
16 17 46 59  #SUP: 87403 (25.69%)
12 17 46 59  #SUP: 88143 (25.91%)
12 18 46 59  #SUP: 88154 (25.91%)
17 18 46 59  #SUP: 88316 (25.96%)
25 27 29 46  #SUP: 61259 (18.01%)
25 27 43 46  #SUP: 65737 (19.32%)
21 25 27 46  #SUP: 66881 (19.66%)
25 27 31 46  #SUP: 67373 (19.80%)
16 25 27 46  #SUP: 70044 (20.59%)
12 25 27 46  #SUP: 70606 (20.76%)
18 25 27 46  #SUP: 70663 (20.77%)
17 25 27 46  #SUP: 70876 (20.83%)
25 27 41 46  #SUP: 58324 (17.14%)
24 25 41 46  #SUP: 60431 (17.76%)
21 25 41 46  #SUP: 61108 (17.96%)
15 25 41 46  #SUP: 61814 (18.17%)
25 29 41 46  #SUP: 62541 (18.38%)
25 28 41 46  #SUP: 63904 (18.79%)
25 41 43 46  #SUP: 66832 (19.65%)
25 31 41 46  #SUP: 69779 (20.51%)
16 25 41 46  #SUP: 71267 (20.95%)
12 25 41 46  #SUP: 71832 (21.12%)
18 25 41 46  #SUP: 71955 (21.15%)
17 25 41 46  #SUP: 72129 (21.20%)
24 25 27 46  #SUP: 58606 (17.23%)
21 24 25 46  #SUP: 62130 (18.26%)
24 25 29 46  #SUP: 64195 (18.87%)
24 25 43 46  #SUP: 68808 (20.23%)
24 25 31 46  #SUP: 70623 (20.76%)
16 24 25 46  #SUP: 73263 (21.54%)
12 24 25 46  #SUP: 73869 (21.71%)
18 24 25 46  #SUP: 73988 (21.75%)
17 24 25 46  #SUP: 74196 (21.81%)
21 25 31 46  #SUP: 71231 (20.94%)
16 21 25 46  #SUP: 73689 (21.66%)
12 21 25 46  #SUP: 74548 (21.91%)
18 21 25 46  #SUP: 74633 (21.94%)
17 21 25 46  #SUP: 74765 (21.98%)
15 25 27 46  #SUP: 61005 (17.93%)
15 24 25 46  #SUP: 63037 (18.53%)
15 21 25 46  #SUP: 63690 (18.72%)
15 25 29 46  #SUP: 64781 (19.04%)
15 25 43 46  #SUP: 69939 (20.56%)
15 25 31 46  #SUP: 71666 (21.07%)
15 16 25 46  #SUP: 74302 (21.84%)
12 15 25 46  #SUP: 75052 (22.06%)
15 18 25 46  #SUP: 75191 (22.10%)
15 17 25 46  #SUP: 75418 (22.17%)
21 25 29 46  #SUP: 65644 (19.30%)
25 29 31 46  #SUP: 72439 (21.29%)
16 25 29 46  #SUP: 75385 (22.16%)
12 25 29 46  #SUP: 76304 (22.43%)
18 25 29 46  #SUP: 76418 (22.46%)
17 25 29 46  #SUP: 76611 (22.52%)
25 27 28 46  #SUP: 61295 (18.02%)
21 25 28 46  #SUP: 64530 (18.97%)
24 25 28 46  #SUP: 65028 (19.12%)
15 25 28 46  #SUP: 66143 (19.44%)
25 28 29 46  #SUP: 66520 (19.55%)
25 28 43 46  #SUP: 71762 (21.10%)
25 28 31 46  #SUP: 74495 (21.90%)
16 25 28 46  #SUP: 76480 (22.48%)
12 25 28 46  #SUP: 77281 (22.72%)
18 25 28 46  #SUP: 77464 (22.77%)
17 25 28 46  #SUP: 77624 (22.82%)
21 25 43 46  #SUP: 69456 (20.42%)
25 29 43 46  #SUP: 70965 (20.86%)
25 31 43 46  #SUP: 77902 (22.90%)
16 25 43 46  #SUP: 81141 (23.85%)
12 25 43 46  #SUP: 81912 (24.08%)
18 25 43 46  #SUP: 82043 (24.12%)
17 25 43 46  #SUP: 82245 (24.18%)
16 25 31 46  #SUP: 82865 (24.36%)
12 25 31 46  #SUP: 83657 (24.59%)
18 25 31 46  #SUP: 83779 (24.63%)
17 25 31 46  #SUP: 84054 (24.71%)
12 16 25 46  #SUP: 87400 (25.69%)
16 18 25 46  #SUP: 87506 (25.72%)
16 17 25 46  #SUP: 87586 (25.75%)
12 17 25 46  #SUP: 88387 (25.98%)
12 18 25 46  #SUP: 88368 (25.98%)
17 18 25 46  #SUP: 88586 (26.04%)
24 27 41 46  #SUP: 60915 (17.91%)
21 24 41 46  #SUP: 63723 (18.73%)
24 29 41 46  #SUP: 64922 (19.08%)
24 41 43 46  #SUP: 68389 (20.10%)
24 31 41 46  #SUP: 71866 (21.13%)
16 24 41 46  #SUP: 72955 (21.45%)
12 24 41 46  #SUP: 73588 (21.63%)
18 24 41 46  #SUP: 73666 (21.65%)
17 24 41 46  #SUP: 73865 (21.71%)
27 29 41 46  #SUP: 65467 (19.24%)
27 41 43 46  #SUP: 68811 (20.23%)
21 27 41 46  #SUP: 70708 (20.79%)
27 31 41 46  #SUP: 72293 (21.25%)
16 27 41 46  #SUP: 73549 (21.62%)
18 27 41 46  #SUP: 74151 (21.80%)
12 27 41 46  #SUP: 74216 (21.82%)
17 27 41 46  #SUP: 74338 (21.85%)
15 24 41 46  #SUP: 63196 (18.58%)
15 27 41 46  #SUP: 64245 (18.89%)
15 21 41 46  #SUP: 66335 (19.50%)
15 29 41 46  #SUP: 66744 (19.62%)
15 41 43 46  #SUP: 70615 (20.76%)
15 31 41 46  #SUP: 74122 (21.79%)
15 16 41 46  #SUP: 75407 (22.17%)
12 15 41 46  #SUP: 76038 (22.35%)
15 18 41 46  #SUP: 76120 (22.38%)
15 17 41 46  #SUP: 76360 (22.45%)
27 28 41 46  #SUP: 63536 (18.68%)
24 28 41 46  #SUP: 64219 (18.88%)
21 28 41 46  #SUP: 66049 (19.42%)
15 28 41 46  #SUP: 66193 (19.46%)
28 29 41 46  #SUP: 67199 (19.75%)
28 41 43 46  #SUP: 71180 (20.92%)
28 31 41 46  #SUP: 74964 (22.04%)
16 28 41 46  #SUP: 76119 (22.38%)
18 28 41 46  #SUP: 76950 (22.62%)
12 28 41 46  #SUP: 76950 (22.62%)
17 28 41 46  #SUP: 77146 (22.68%)
21 31 41 46  #SUP: 75406 (22.17%)
16 21 41 46  #SUP: 76387 (22.45%)
18 21 41 46  #SUP: 77198 (22.69%)
12 21 41 46  #SUP: 77215 (22.70%)
17 21 41 46  #SUP: 77380 (22.75%)
21 29 41 46  #SUP: 69016 (20.29%)
29 31 41 46  #SUP: 75822 (22.29%)
16 29 41 46  #SUP: 77120 (22.67%)
12 29 41 46  #SUP: 77947 (22.91%)
18 29 41 46  #SUP: 78003 (22.93%)
17 29 41 46  #SUP: 78209 (22.99%)
21 41 43 46  #SUP: 71820 (21.11%)
29 41 43 46  #SUP: 72273 (21.25%)
31 41 43 46  #SUP: 79943 (23.50%)
16 41 43 46  #SUP: 81424 (23.94%)
12 41 43 46  #SUP: 82224 (24.17%)
18 41 43 46  #SUP: 82263 (24.18%)
17 41 43 46  #SUP: 82421 (24.23%)
16 31 41 46  #SUP: 85242 (25.06%)
18 31 41 46  #SUP: 86095 (25.31%)
